,B06009_001E,B06009_002E,B06009_003E,B06009_004E,B06009_005E,B06009_006E,B06010_001E,B06010_002E,B06010_004E,B06010_005E,B06010_006E,B06010_007E,B06010_008E,B06010_009E,B06010_010E,B06010_011E,B09010_001E,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P004002,P013001,P013002,P013003,P015001,P017001,P031001
5251,,,,,,,,,,,,,,,,,,39839.0,35650.0,1142.0,109.0,190.0,13.0,2081.0,654.0,36615.0,39.3,38.2,40.6,15850.0,2.48,9699.0
5252,,,,,,,,,,,,,,,,,,25841.0,24739.0,459.0,82.0,69.0,20.0,108.0,364.0,25416.0,42.0,40.8,43.3,10272.0,2.48,5805.0
5253,,,,,,,,,,,,,,,,,,20574.0,19955.0,69.0,77.0,60.0,5.0,219.0,189.0,20111.0,42.2,41.0,43.3,8239.0,2.48,4849.0
5254,,,,,,,,,,,,,,,,,,81442.0,76402.0,442.0,450.0,2050.0,10.0,1069.0,1019.0,78877.0,43.0,41.6,44.3,34013.0,2.36,18210.0
5255,,,,,,,,,,,,,,,,,,160645.0,142844.0,10311.0,462.0,1638.0,114.0,2649.0,2627.0,154337.0,38.6,37.5,39.6,60975.0,2.61,40630.0
5256,,,,,,,,,,,,,,,,,,61081.0,47501.0,11449.0,248.0,367.0,52.0,460.0,1004.0,59812.0,36.6,35.4,37.7,21617.0,2.78,16631.0
5257,,,,,,,,,,,,,,,,,,7870.0,6852.0,754.0,33.0,18.0,1.0,73.0,139.0,7672.0,39.5,38.3,40.7,2976.0,2.6,1935.0
5258,,,,,,,,,,,,,,,,,,18313.0,17553.0,36.0,45.0,30.0,3.0,444.0,202.0,17619.0,44.9,43.6,45.9,7726.0,2.32,3691.0
5259,,,,,,,,,,,,,,,,,,19109.0,18678.0,22.0,60.0,19.0,12.0,72.0,246.0,18860.0,40.1,38.9,41.3,7391.0,2.56,4563.0
5260,,,,,,,,,,,,,,,,,,19977.0,19267.0,72.0,191.0,62.0,1.0,100.0,284.0,19653.0,45.7,44.4,46.8,8587.0,2.29,4215.0
5261,,,,,,,,,,,,,,,,,,35270.0,25318.0,8712.0,126.0,281.0,15.0,191.0,627.0,34612.0,43.8,42.9,44.5,13718.0,2.55,8031.0
5262,,,,,,,,,,,,,,,,,,67009.0,53792.0,8805.0,197.0,1506.0,55.0,924.0,1730.0,63985.0,44.9,43.5,46.0,26860.0,2.45,14385.0
5263,,,,,,,,,,,,,,,,,,6945.0,4663.0,1975.0,111.0,17.0,0.0,55.0,124.0,6761.0,45.2,43.7,46.1,2882.0,2.41,1442.0
5264,,,,,,,,,,,,,,,,,,23584.0,18089.0,4214.0,122.0,274.0,12.0,184.0,689.0,22794.0,36.6,36.2,37.0,8376.0,2.78,6540.0
5265,,,,,,,,,,,,,,,,,,13308.0,11543.0,1302.0,23.0,74.0,4.0,64.0,298.0,13072.0,44.1,43.2,45.3,5083.0,2.58,2970.0
5266,,,,,,,,,,,,,,,,,,11391.0,7989.0,3184.0,21.0,65.0,0.0,26.0,106.0,11273.0,54.1,52.6,55.3,5265.0,2.13,1831.0
5267,,,,,,,,,,,,,,,,,,25587.0,24092.0,947.0,103.0,56.0,8.0,147.0,234.0,25181.0,41.2,39.3,43.7,10159.0,2.35,5177.0
5268,,,,,,,,,,,,,,,,,,312311.0,214471.0,22710.0,914.0,46033.0,184.0,15424.0,12575.0,273735.0,34.8,34.5,35.0,104583.0,2.98,95434.0
5269,,,,,,,,,,,,,,,,,,33153.0,25996.0,5870.0,123.0,160.0,16.0,225.0,763.0,32391.0,42.6,42.0,43.2,12944.0,2.54,7338.0
5270,,,,,,,,,,,,,,,,,,12914.0,7856.0,4487.0,37.0,25.0,7.0,287.0,215.0,12444.0,43.8,41.9,46.6,4957.0,2.36,2494.0
5271,,,,,,,,,,,,,,,,,,12330.0,8801.0,3123.0,21.0,37.0,2.0,196.0,150.0,11948.0,53.6,52.5,54.6,5540.0,2.23,2021.0
5272,,,,,,,,,,,,,,,,,,8978.0,7898.0,823.0,21.0,31.0,2.0,30.0,173.0,8874.0,50.1,49.0,51.0,3858.0,2.3,1634.0
5273,,,,,,,,,,,,,,,,,,32727.0,19619.0,12050.0,75.0,218.0,11.0,275.0,479.0,31921.0,45.8,43.6,47.9,13495.0,2.3,6376.0
5274,,,,,,,,,,,,,,,,,,10959.0,8680.0,1978.0,36.0,37.0,3.0,58.0,167.0,10793.0,51.0,49.8,52.2,4708.0,2.24,1761.0
5275,,,,,,,,,,,,,,,,,,94392.0,82643.0,3716.0,204.0,5112.0,30.0,716.0,1971.0,91856.0,26.6,25.2,28.4,35767.0,2.38,15115.0
5276,,,,,,,,,,,,,,,,,,15020.0,12509.0,1967.0,48.0,68.0,4.0,172.0,252.0,14561.0,47.6,46.7,48.6,6396.0,2.33,2892.0
5277,,,,,,,,,,,,,,,,,,18429.0,15057.0,2484.0,194.0,162.0,3.0,98.0,431.0,18039.0,42.4,41.8,43.2,6813.0,2.62,4101.0
5278,,,,,,,,,,,,,,,,,,12389.0,7168.0,4528.0,27.0,83.0,13.0,393.0,177.0,11515.0,47.8,45.4,49.6,5323.0,2.27,2436.0
5279,,,,,,,,,,,,,,,,,,28046.0,23515.0,3822.0,77.0,132.0,10.0,154.0,336.0,27544.0,41.6,40.5,42.8,9494.0,2.7,6477.0
5280,,,,,,,,,,,,,,,,,,15853.0,8968.0,6227.0,59.0,50.0,5.0,339.0,205.0,15244.0,41.4,39.3,44.4,5706.0,2.46,3263.0
5281,,,,,,,,,,,,,,,,,,33481.0,27584.0,4256.0,94.0,246.0,20.0,462.0,819.0,32342.0,42.6,41.6,43.7,12895.0,2.55,7662.0
5282,,,,,,,,,,,,,,,,,,24042.0,23063.0,466.0,42.0,71.0,7.0,120.0,273.0,23669.0,43.0,42.2,43.9,9746.0,2.45,5193.0
5283,,,,,,,,,,,,,,,,,,63506.0,47918.0,14018.0,151.0,181.0,18.0,525.0,695.0,62174.0,44.2,43.0,45.3,26183.0,2.39,13485.0
5284,,,,,,,,,,,,,,,,,,18490.0,16847.0,1085.0,52.0,42.0,0.0,254.0,210.0,18046.0,46.8,45.5,47.9,8081.0,2.26,3566.0
5285,,,,,,,,,,,,,,,,,,9254.0,6001.0,2804.0,34.0,40.0,2.0,234.0,139.0,8744.0,43.5,40.7,47.6,3159.0,2.36,1591.0
5286,,,,,,,,,,,,,,,,,,23368.0,14796.0,7756.0,69.0,205.0,16.0,161.0,365.0,22843.0,30.9,29.0,33.6,7916.0,2.41,4057.0
5287,,,,,,,,,,,,,,,,,,35725.0,21845.0,11429.0,207.0,543.0,106.0,577.0,1018.0,33667.0,38.0,37.3,39.1,11451.0,2.7,8052.0
5288,,,,,,,,,,,,,,,,,,402002.0,232401.0,81196.0,2392.0,30317.0,525.0,34671.0,20500.0,320542.0,33.5,32.7,34.3,130785.0,3.05,116175.0
5289,,,,,,,,,,,,,,,,,,34872.0,32250.0,1757.0,64.0,179.0,7.0,116.0,499.0,34440.0,44.1,42.6,45.7,14821.0,2.29,6801.0
5290,,,,,,,,,,,,,,,,,,7373.0,6834.0,321.0,18.0,39.0,3.0,37.0,121.0,7145.0,47.5,47.4,47.6,3072.0,2.39,1465.0
5291,,,,,,,,,,,,,,,,,,18570.0,11215.0,6916.0,62.0,46.0,6.0,64.0,261.0,18367.0,44.3,44.9,43.8,6719.0,2.53,3918.0
5292,,,,,,,,,,,,,,,,,,92376.0,83140.0,4643.0,137.0,2466.0,27.0,535.0,1428.0,90425.0,43.3,41.9,44.7,37608.0,2.39,20113.0
5293,,,,,,,,,,,,,,,,,,22307.0,21097.0,594.0,106.0,104.0,3.0,86.0,317.0,22011.0,46.5,45.9,47.1,9555.0,2.32,4264.0
5294,,,,,,,,,,,,,,,,,,76314.0,71182.0,1273.0,209.0,460.0,10.0,2099.0,1081.0,72238.0,40.4,39.6,41.3,29177.0,2.57,18072.0
5295,,,,,,,,,,,,,,,,,,28897.0,28270.0,233.0,55.0,53.0,1.0,117.0,168.0,28622.0,43.0,41.8,44.2,11943.0,2.38,5905.0
5296,,,,,,,,,,,,,,,,,,23177.0,22700.0,135.0,52.0,36.0,12.0,91.0,151.0,22943.0,44.7,43.6,45.8,9775.0,2.3,4476.0
5297,,,,,,,,,,,,,,,,,,41993.0,39070.0,734.0,101.0,217.0,7.0,1185.0,679.0,39416.0,43.1,41.9,44.2,17076.0,2.43,9229.0
5298,,,,,,,,,,,,,,,,,,32208.0,30847.0,640.0,42.0,82.0,3.0,287.0,307.0,31681.0,43.1,41.9,44.3,13319.0,2.36,6717.0
5299,,,,,,,,,,,,,,,,,,37575.0,34144.0,1736.0,130.0,360.0,10.0,376.0,819.0,36257.0,39.7,39.3,40.2,14085.0,2.62,9080.0
5300,,,,,,,,,,,,,,,,,,122397.0,92452.0,18671.0,397.0,2825.0,143.0,3851.0,4058.0,113119.0,36.4,35.3,37.5,41942.0,2.91,34043.0
5301,,,,,,,,,,,,,,,,,,128961.0,93483.0,21881.0,576.0,3620.0,164.0,4120.0,5117.0,117086.0,34.6,33.0,35.9,41769.0,3.0,37197.0
5302,,,,,,,,,,,,,,,,,,7058.0,3618.0,3254.0,21.0,24.0,2.0,21.0,118.0,6972.0,45.0,44.1,45.8,2826.0,2.5,1487.0
5303,,,,,,,,,,,,,,,,,,12087.0,4747.0,7023.0,23.0,48.0,0.0,154.0,92.0,11819.0,40.6,37.4,45.7,3994.0,2.38,2028.0
5304,,,,,,,,,,,,,,,,,,45078.0,42868.0,1333.0,57.0,289.0,6.0,98.0,427.0,44782.0,43.2,41.2,45.2,18449.0,2.35,9175.0
5305,,,,,,,,,,,,,,,,,,28743.0,27929.0,157.0,100.0,124.0,10.0,131.0,292.0,28403.0,44.7,43.7,45.7,12094.0,2.33,6302.0
5306,,,,,,,,,,,,,,,,,,114638.0,105540.0,1610.0,493.0,4742.0,28.0,371.0,1854.0,112897.0,35.2,34.2,36.4,46137.0,2.37,24462.0
5307,,,,,,,,,,,,,,,,,,16836.0,16292.0,39.0,48.0,58.0,0.0,303.0,96.0,16314.0,40.4,39.4,41.4,6609.0,2.53,4349.0
5308,,,,,,,,,,,,,,,,,,44673.0,41940.0,512.0,510.0,289.0,40.0,764.0,618.0,43012.0,39.1,38.8,39.4,17376.0,2.52,11670.0
5309,,,,,,,,,,,,,,,,,,134063.0,122446.0,841.0,634.0,7146.0,32.0,1223.0,1741.0,131071.0,39.4,38.4,40.4,53176.0,2.49,32869.0
5310,,,,,,,,,,,,,,,,,,41749.0,40559.0,108.0,238.0,218.0,9.0,176.0,441.0,41227.0,45.7,44.9,46.5,17974.0,2.26,8567.0
5311,,,,,,,,,,,,,,,,,,15404.0,14920.0,77.0,86.0,68.0,0.0,126.0,127.0,15013.0,47.4,46.8,48.0,6571.0,2.32,3085.0
5312,,,,,,,,,,,,,,,,,,4232.0,451.0,19.0,3701.0,1.0,0.0,6.0,54.0,4054.0,31.4,30.0,33.0,1318.0,3.17,1379.0
5313,,,,,,,,,,,,,,,,,,947735.0,574656.0,253764.0,6808.0,32422.0,363.0,51429.0,28293.0,821696.0,33.6,32.4,34.9,383591.0,2.41,236377.0
5314,,,,,,,,,,,,,,,,,,41019.0,39614.0,232.0,151.0,301.0,7.0,201.0,513.0,40396.0,34.5,34.8,34.3,15002.0,2.55,9159.0
5315,,,,,,,,,,,,,,,,,,37660.0,36418.0,73.0,467.0,111.0,5.0,198.0,388.0,37141.0,43.7,43.4,44.0,15415.0,2.42,8432.0
5316,,,,,,,,,,,,,,,,,,35998.0,34787.0,152.0,323.0,188.0,5.0,82.0,461.0,35613.0,48.0,47.3,48.7,16003.0,2.21,6639.0
5317,,,,,,,,,,,,,,,,,,176695.0,161238.0,1736.0,2982.0,5229.0,65.0,2728.0,2717.0,170336.0,37.1,35.8,38.5,69648.0,2.49,44424.0
5318,,,,,,,,,,,,,,,,,,86395.0,82010.0,1177.0,208.0,1509.0,20.0,483.0,988.0,84439.0,42.9,41.6,44.1,34228.0,2.47,20372.0
5319,,,,,,,,,,,,,,,,,,7469.0,7337.0,21.0,19.0,13.0,1.0,35.0,43.0,7397.0,44.1,43.3,44.8,3051.0,2.4,1704.0
5320,,,,,,,,,,,,,,,,,,84345.0,80914.0,552.0,313.0,900.0,23.0,483.0,1160.0,82653.0,36.7,36.1,37.2,31799.0,2.63,22883.0
5321,,,,,,,,,,,,,,,,,,44205.0,42807.0,96.0,454.0,159.0,7.0,226.0,456.0,43549.0,42.5,41.9,43.1,18004.0,2.43,10500.0
5322,,,,,,,,,,,,,,,,,,70019.0,65981.0,383.0,265.0,1969.0,14.0,546.0,861.0,68166.0,35.8,34.5,37.1,27814.0,2.39,14547.0
5323,,,,,,,,,,,,,,,,,,14159.0,13750.0,39.0,54.0,62.0,64.0,42.0,148.0,14006.0,48.3,47.8,48.9,6329.0,2.2,2699.0
5324,,,,,,,,,,,,,,,,,,195408.0,155731.0,21767.0,781.0,2121.0,53.0,10046.0,4909.0,172862.0,39.0,37.8,40.2,75651.0,2.52,48510.0
5325,,,,,,,,,,,,,,,,,,18021.0,17540.0,82.0,46.0,95.0,4.0,119.0,135.0,17661.0,43.0,41.2,44.4,7349.0,2.41,4200.0
5326,,,,,,,,,,,,,,,,,,160331.0,140513.0,7978.0,516.0,1630.0,39.0,5948.0,3707.0,148207.0,38.0,36.9,39.1,62905.0,2.5,40183.0
5327,,,,,,,,,,,,,,,,,,14755.0,14398.0,61.0,74.0,41.0,1.0,37.0,143.0,14582.0,45.8,45.0,46.6,6232.0,2.34,3315.0
5328,,,,,,,,,,,,,,,,,,131887.0,126317.0,1155.0,401.0,1415.0,30.0,1052.0,1517.0,128502.0,40.9,40.0,41.8,51605.0,2.53,32377.0
5329,,,,,,,,,,,,,,,,,,61976.0,58588.0,357.0,769.0,337.0,13.0,1156.0,756.0,59301.0,40.0,38.5,41.3,25192.0,2.43,14767.0
5330,,,,,,,,,,,,,,,,,,16557.0,13123.0,77.0,2757.0,49.0,0.0,42.0,509.0,16289.0,47.2,46.7,47.7,7038.0,2.31,3454.0
5331,,,,,,,,,,,,,,,,,,41949.0,37254.0,143.0,3172.0,180.0,13.0,366.0,821.0,41044.0,43.0,42.1,43.8,17019.0,2.42,9562.0
5332,,,,,,,,,,,,,,,,,,115507.0,103861.0,1684.0,444.0,5310.0,35.0,2297.0,1876.0,109178.0,40.3,39.2,41.5,46390.0,2.42,27582.0
5333,,,,,,,,,,,,,,,,,,20689.0,20248.0,58.0,43.0,56.0,8.0,128.0,148.0,20373.0,41.8,40.9,42.7,8388.0,2.44,5089.0
5334,,,,,,,,,,,,,,,,,,28816.0,27230.0,62.0,63.0,123.0,4.0,1086.0,248.0,27149.0,40.8,40.2,41.5,11524.0,2.46,6985.0
5335,,,,,,,,,,,,,,,,,,21430.0,18658.0,35.0,2370.0,61.0,1.0,45.0,260.0,21162.0,50.7,49.8,51.6,9658.0,2.2,3809.0
5336,,,,,,,,,,,,,,,,,,29773.0,29085.0,109.0,61.0,92.0,7.0,145.0,274.0,29379.0,41.5,40.9,42.1,11616.0,2.53,7878.0
5337,,,,,,,,,,,,,,,,,,102228.0,93935.0,980.0,308.0,845.0,43.0,4604.0,1513.0,91650.0,38.1,36.7,39.4,39699.0,2.51,24000.0
5338,,,,,,,,,,,,,,,,,,15911.0,15343.0,36.0,186.0,63.0,2.0,49.0,232.0,15703.0,47.7,47.1,48.4,6916.0,2.27,3232.0
5339,,,,,,,,,,,,,,,,,,36299.0,32720.0,422.0,259.0,1021.0,21.0,885.0,971.0,33097.0,26.8,26.4,27.4,15691.0,2.17,6037.0
5340,,,,,,,,,,,,,,,,,,389891.0,363963.0,4914.0,1066.0,10721.0,131.0,4041.0,5055.0,373768.0,42.0,40.8,43.0,152663.0,2.52,93810.0
5341,,,,,,,,,,,,,,,,,,52410.0,50916.0,154.0,258.0,194.0,6.0,425.0,457.0,51103.0,43.5,42.6,44.3,21387.0,2.37,11870.0
5342,,,,,,,,,,,,,,,,,,24496.0,23012.0,454.0,131.0,94.0,14.0,509.0,282.0,23167.0,46.2,45.2,47.5,9949.0,2.34,4834.0
5343,,,,,,,,,,,,,,,,,,166994.0,154445.0,2975.0,1036.0,3822.0,58.0,2188.0,2470.0,161210.0,37.9,36.8,39.0,67875.0,2.34,36132.0
5344,,,,,,,,,,,,,,,,,,74749.0,71048.0,393.0,587.0,1319.0,9.0,593.0,800.0,73069.0,42.6,41.2,43.8,31598.0,2.34,17004.0
5345,,,,,,,,,,,,,,,,,,18106.0,17281.0,33.0,146.0,57.0,4.0,363.0,222.0,17325.0,37.4,36.9,38.0,6861.0,2.63,5104.0
5346,,,,,,,,,,,,,,,,,,11668.0,11009.0,26.0,100.0,39.0,2.0,350.0,142.0,10684.0,41.8,41.1,42.4,4561.0,2.52,3013.0
5347,,,,,,,,,,,,,,,,,,46133.0,42974.0,159.0,531.0,256.0,22.0,1223.0,968.0,42522.0,31.9,31.8,31.9,17172.0,2.66,12982.0
5348,,,,,,,,,,,,,,,,,,15885.0,14103.0,116.0,160.0,109.0,14.0,1026.0,357.0,13217.0,38.9,38.3,39.7,6388.0,2.36,3751.0
5349,,,,,,,,,,,,,,,,,,13833.0,13160.0,46.0,106.0,41.0,7.0,241.0,232.0,12966.0,39.0,38.6,39.5,5673.0,2.42,3512.0
5350,,,,,,,,,,,,,,,,,,7083.0,6884.0,14.0,48.0,11.0,0.0,43.0,83.0,6942.0,43.6,42.5,44.5,2921.0,2.41,1689.0
5351,,,,,,,,,,,,,,,,,,40123.0,29813.0,101.0,8498.0,157.0,10.0,412.0,1132.0,37859.0,38.5,37.5,39.5,15455.0,2.54,10212.0
5352,,,,,,,,,,,,,,,,,,13249.0,12526.0,79.0,108.0,41.0,12.0,320.0,163.0,11961.0,43.6,42.0,45.2,5311.0,2.29,2701.0
5353,,,,,,,,,,,,,,,,,,4812.0,4609.0,12.0,70.0,20.0,3.0,26.0,72.0,4707.0,48.6,47.2,49.9,2185.0,2.16,964.0
5354,,,,,,,,,,,,,,,,,,8569.0,8267.0,14.0,92.0,38.0,0.0,64.0,94.0,8293.0,44.8,44.4,45.1,3782.0,2.25,1896.0
5355,,,,,,,,,,,,,,,,,,91738.0,81205.0,2248.0,878.0,976.0,142.0,3478.0,2811.0,79760.0,37.0,36.0,38.0,37576.0,2.4,22401.0
5356,,,,,,,,,,,,,,,,,,920581.0,409697.0,405575.0,2259.0,51569.0,335.0,30867.0,20279.0,848015.0,34.2,33.3,35.0,376377.0,2.36,219686.0
5357,,,,,,,,,,,,,,,,,,11834.0,10284.0,1159.0,36.0,56.0,3.0,91.0,205.0,11611.0,39.1,38.2,39.7,4400.0,2.66,3048.0
5358,,,,,,,,,,,,,,,,,,75450.0,70015.0,665.0,781.0,510.0,39.0,1630.0,1810.0,70219.0,36.8,35.8,37.9,30616.0,2.41,18020.0
5359,,,,,,,,,,,,,,,,,,2484.0,2397.0,5.0,21.0,9.0,0.0,13.0,39.0,2432.0,46.1,46.9,45.7,1069.0,2.12,470.0
5360,,,,,,,,,,,,,,,,,,28292.0,26115.0,135.0,94.0,74.0,39.0,1464.0,371.0,25615.0,43.4,42.3,44.4,11314.0,2.48,6229.0
5361,,,,,,,,,,,,,,,,,,3082.0,2767.0,253.0,7.0,1.0,0.0,19.0,35.0,3049.0,39.3,38.4,39.9,1162.0,2.58,813.0
5362,,,,,,,,,,,,,,,,,,15994.0,9056.0,6105.0,50.0,54.0,13.0,540.0,176.0,15101.0,46.4,45.1,47.6,6519.0,2.43,3297.0
5363,,,,,,,,,,,,,,,,,,805321.0,429563.0,190167.0,4038.0,85292.0,477.0,70492.0,25292.0,643286.0,33.7,32.5,34.8,268519.0,2.98,234707.0
5364,,,,,,,,,,,,,,,,,,79626.0,53823.0,20726.0,232.0,921.0,95.0,2399.0,1430.0,74500.0,39.4,38.0,40.7,31774.0,2.46,19231.0
5365,,,,,,,,,,,,,,,,,,25011.0,15716.0,7176.0,182.0,106.0,21.0,1417.0,393.0,22511.0,37.8,36.3,39.0,9418.0,2.63,6427.0
5366,,,,,,,,,,,,,,,,,,179684.0,133197.0,13279.0,811.0,3226.0,167.0,25042.0,3962.0,132778.0,34.5,33.4,35.5,60691.0,2.91,50166.0
5367,,,,,,,,,,,,,,,,,,42073.0,28188.0,12398.0,503.0,141.0,3.0,158.0,682.0,41467.0,38.1,36.6,39.6,15432.0,2.51,10283.0
5368,,,,,,,,,,,,,,,,,,14353.0,7935.0,6076.0,50.0,34.0,0.0,82.0,176.0,14146.0,41.8,40.1,43.4,5838.0,2.4,3341.0
5369,,,,,,,,,,,,,,,,,,6839.0,6546.0,119.0,36.0,6.0,0.0,58.0,74.0,6685.0,39.9,39.5,40.4,2575.0,2.66,1656.0
5370,,,,,,,,,,,,,,,,,,116979.0,84430.0,24461.0,641.0,1927.0,163.0,2805.0,2552.0,109953.0,34.7,33.3,36.1,45215.0,2.54,30034.0
5371,,,,,,,,,,,,,,,,,,254969.0,124942.0,120264.0,1092.0,2683.0,126.0,2104.0,3758.0,248840.0,36.4,34.6,38.0,102139.0,2.44,62654.0
5372,,,,,,,,,,,,,,,,,,192768.0,136514.0,47782.0,898.0,2073.0,93.0,1728.0,3680.0,187823.0,35.9,34.6,37.2,73996.0,2.55,49012.0
5373,,,,,,,,,,,,,,,,,,10132.0,8213.0,1746.0,22.0,25.0,0.0,36.0,90.0,9910.0,39.6,38.0,41.4,3905.0,2.45,2374.0
5374,,,,,,,,,,,,,,,,,,7759.0,2245.0,5356.0,19.0,44.0,0.0,37.0,58.0,7632.0,34.3,32.8,36.6,2552.0,2.62,1993.0
5375,,,,,,,,,,,,,,,,,,10407.0,6985.0,3280.0,34.0,3.0,0.0,29.0,76.0,10317.0,38.8,36.5,41.7,3834.0,2.49,2350.0
5376,,,,,,,,,,,,,,,,,,17195.0,8167.0,8733.0,63.0,41.0,1.0,46.0,144.0,17024.0,40.7,38.3,44.1,6017.0,2.37,3380.0
5377,,,,,,,,,,,,,,,,,,20822.0,11959.0,8513.0,65.0,49.0,4.0,53.0,179.0,20613.0,37.7,35.0,40.3,7613.0,2.54,5233.0
5378,,,,,,,,,,,,,,,,,,26656.0,15456.0,10449.0,204.0,42.0,11.0,186.0,308.0,25995.0,39.7,38.5,40.8,10562.0,2.5,6650.0
5379,,,,,,,,,,,,,,,,,,440171.0,214927.0,199505.0,1097.0,12367.0,135.0,6302.0,5838.0,423897.0,32.6,30.9,34.3,172057.0,2.49,103665.0
5380,,,,,,,,,,,,,,,,,,96318.0,76445.0,12746.0,2703.0,709.0,33.0,1951.0,1731.0,92671.0,36.5,35.3,37.6,35486.0,2.67,23666.0
5381,,,,,,,,,,,,,,,,,,20267.0,10783.0,9108.0,64.0,52.0,2.0,32.0,226.0,20059.0,41.1,40.0,42.5,7022.0,2.55,4192.0
5382,,,,,,,,,,,,,,,,,,9429.0,2300.0,6983.0,35.0,47.0,1.0,6.0,57.0,9290.0,43.0,39.8,46.6,3341.0,2.38,1719.0
5383,,,,,,,,,,,,,,,,,,28780.0,26707.0,1353.0,66.0,141.0,2.0,115.0,396.0,28462.0,38.5,37.7,39.4,10757.0,2.64,7233.0
5384,,,,,,,,,,,,,,,,,,32024.0,25392.0,5506.0,108.0,287.0,17.0,238.0,476.0,31152.0,42.0,40.8,43.1,11823.0,2.67,7618.0
5385,,,,,,,,,,,,,,,,,,25213.0,19515.0,4710.0,29.0,218.0,0.0,422.0,319.0,24427.0,42.6,40.8,44.3,10121.0,2.43,5611.0
5386,,,,,,,,,,,,,,,,,,18317.0,12098.0,5650.0,47.0,72.0,2.0,142.0,306.0,17976.0,37.7,37.3,38.1,6618.0,2.55,3869.0
5387,,,,,,,,,,,,,,,,,,203922.0,112201.0,75277.0,555.0,5968.0,129.0,4815.0,4977.0,192109.0,35.3,34.1,36.2,70255.0,2.89,59657.0
5388,,,,,,,,,,,,,,,,,,139900.0,88626.0,39998.0,475.0,3403.0,185.0,3360.0,3853.0,131385.0,34.5,32.9,35.8,53051.0,2.61,37491.0
5389,,,,,,,,,,,,,,,,,,9538.0,6811.0,2472.0,2.0,61.0,0.0,107.0,85.0,9310.0,38.8,36.3,41.2,3495.0,2.54,2315.0
5390,,,,,,,,,,,,,,,,,,13900.0,10271.0,3037.0,55.0,30.0,1.0,273.0,233.0,13390.0,39.0,37.9,40.0,5044.0,2.74,3475.0
5391,,,,,,,,,,,,,,,,,,15068.0,11463.0,2224.0,34.0,70.0,0.0,1097.0,180.0,13491.0,36.0,34.9,37.3,5689.0,2.63,4166.0
5392,,,,,,,,,,,,,,,,,,16930.0,7206.0,9213.0,18.0,68.0,2.0,275.0,148.0,16413.0,38.8,36.6,41.1,6241.0,2.63,4271.0
5393,,,,,,,,,,,,,,,,,,8340.0,4579.0,3380.0,26.0,36.0,4.0,219.0,96.0,8006.0,38.2,35.9,40.1,3192.0,2.59,2236.0
5394,,,,,,,,,,,,,,,,,,9980.0,6301.0,3489.0,19.0,22.0,3.0,65.0,81.0,9794.0,40.4,39.6,41.7,3347.0,2.46,2090.0
5395,,,,,,,,,,,,,,,,,,28669.0,20989.0,7008.0,63.0,187.0,3.0,103.0,316.0,28354.0,38.7,37.9,39.4,10586.0,2.68,7473.0
5396,,,,,,,,,,,,,,,,,,55186.0,47032.0,2005.0,202.0,540.0,71.0,4252.0,1084.0,47448.0,36.0,35.1,36.9,19715.0,2.77,14875.0
5397,,,,,,,,,,,,,,,,,,43041.0,36893.0,1444.0,195.0,960.0,65.0,2713.0,771.0,37708.0,38.6,37.7,39.3,15472.0,2.63,10304.0
5398,,,,,,,,,,,,,,,,,,60485.0,52496.0,4103.0,124.0,1033.0,13.0,1649.0,1067.0,56749.0,37.1,36.3,37.8,21343.0,2.8,16045.0
5399,,,,,,,,,,,,,,,,,,14740.0,5177.0,8933.0,40.0,195.0,20.0,230.0,145.0,14213.0,38.2,36.1,41.7,4999.0,2.56,3253.0
5400,,,,,,,,,,,,,,,,,,10078.0,7118.0,2390.0,53.0,103.0,3.0,175.0,236.0,9617.0,33.4,32.8,34.1,3608.0,2.72,2768.0
5401,,,,,,,,,,,,,,,,,,48434.0,29355.0,17324.0,100.0,483.0,4.0,591.0,577.0,47291.0,38.0,36.7,39.1,18641.0,2.54,12475.0
5402,,,,,,,,,,,,,,,,,,28298.0,21763.0,5268.0,74.0,617.0,19.0,170.0,387.0,27738.0,36.0,35.3,36.6,9706.0,2.83,7935.0
5403,,,,,,,,,,,,,,,,,,63453.0,29881.0,26805.0,358.0,1247.0,392.0,1810.0,2960.0,57294.0,27.9,26.5,29.3,22155.0,2.75,19191.0
5404,,,,,,,,,,,,,,,,,,7996.0,5257.0,2570.0,28.0,32.0,1.0,33.0,75.0,7898.0,45.0,44.2,45.8,3281.0,2.42,1651.0
5405,,,,,,,,,,,,,,,,,,14464.0,9026.0,3647.0,91.0,115.0,56.0,1039.0,490.0,12686.0,30.6,30.6,30.5,5023.0,2.81,4419.0
5406,,,,,,,,,,,,,,,,,,109233.0,63485.0,39142.0,416.0,1591.0,122.0,2165.0,2312.0,103995.0,29.9,29.1,30.8,39747.0,2.59,26970.0
5407,,,,,,,,,,,,,,,,,,29966.0,28277.0,340.0,177.0,138.0,27.0,464.0,543.0,28622.0,36.1,34.9,37.2,10989.0,2.56,6241.0
5408,,,,,,,,,,,,,,,,,,21875.0,12518.0,8706.0,65.0,76.0,15.0,191.0,304.0,21400.0,38.4,37.1,39.6,8289.0,2.6,5698.0
5409,,,,,,,,,,,,,,,,,,14333.0,8811.0,5149.0,53.0,45.0,10.0,88.0,177.0,14106.0,44.4,44.0,44.8,5971.0,2.39,3078.0
